mileage;make;model;fuel;gear;offerType;price;hp;year;name
9500;Hyundai;iX20;Gasoline;Manual;Used;9500;125;2015;Hyundai iX20
110000;Volkswagen;Caddy;Gasoline;Manual;Used;9550;86;2015;Volkswagen Caddy
74000;Renault;Megane;Diesel;Automatic;Used;9749;110;2015;Renault Megane
103000;Ford;C-Max;Gasoline;Manual;Used;9790;125;2015;Ford C-Max
39000;Peugeot;208;Gasoline;Manual;Used;9790;82;2015;Peugeot 208
105500;Renault;Scenic;Gasoline;Manual;Used;9850;132;2015;Renault Scenic
110000;SEAT;Leon;Diesel;Manual;Used;9900;150;2015;SEAT Leon
77850;Hyundai;iX35;Gasoline;Manual;Used;9945;135;2015;Hyundai iX35
223600;Volkswagen;Caddy;Diesel;Manual;Used;9980;102;2015;Volkswagen Caddy
80600;Renault;Megane;Diesel;Manual;Used;9980;163;2015;Renault Megane
111000;MINI;One;Diesel;Manual;Used;9990;95;2015;MINI One
44598;Opel;Adam;Gasoline;Manual;Used;9990;116;2015;Opel Adam
44598;Opel;Adam;Gasoline;Manual;Used;9990;116;2015;Opel Adam
168000;Opel;Zafira Tourer;Diesel;Automatic;Used;9990;170;2015;Opel Zafira Tourer
82000;Peugeot;2008;Diesel;Manual;Used;9990;120;2015;Peugeot 2008
151500;Kia;Ceed SW / cee'd SW;Diesel;Manual;Used;8650;136;2016;Kia Ceed SW / cee'd SW
158000;Ford;Mondeo;Diesel;Manual;Used;8690;120;2016;Ford Mondeo
36000;smart;forFour;Gasoline;Manual;Used;8690;90;2016;smart forFour
106700;Citroen;C3 Picasso;Diesel;Manual;Used;8690;99;2016;Citroen C3 Picasso
136000;Peugeot;Partner;Diesel;Manual;Used;8700;120;2016;Peugeot Partner
92000;Ford;Focus;Diesel;Manual;Used;8790;120;2016;Ford Focus
62000;Toyota;Yaris;Gasoline;Manual;Used;8790;69;2016;Toyota Yaris
43359;Ford;Fiesta;Gasoline;Manual;Used;8790;80;2016;Ford Fiesta
142672;Hyundai;i30;Diesel;Manual;Used;8870;110;2016;Hyundai i30
37131;smart;forFour;Gasoline;Automatic;Used;8900;90;2016;smart forFour
157562;Opel;Mokka;Diesel;Automatic;Used;8900;136;2016;Opel Mokka
20000;Renault;Clio;Gasoline;Manual;Used;8900;75;2016;Renault Clio
40000;Opel;Astra;Gasoline;Manual;Used;8950;116;2016;Opel Astra
45000;Opel;Astra;Gasoline;Manual;Used;8950;116;2016;Opel Astra
41700;Renault;Twingo;Gasoline;Manual;Used;8950;90;2016;Renault Twingo
35442;Opel;Adam;Gasoline;Manual;Used;8985;87;2016;Opel Adam
33850;Opel;Adam;Gasoline;Manual;Used;8990;87;2016;Opel Adam
37000;smart;forTwo;Gasoline;Automatic;Used;8990;71;2016;smart forTwo
25000;Opel;Corsa;Gasoline;Manual;Used;8990;90;2016;Opel Corsa
23280;Ford;Fiesta;Gasoline;Manual;Used;8990;82;2016;Ford Fiesta
69200;Audi;A6;Diesel;Automatic;Used;42450;326;2017;Audi A6
19144;Volvo;V90;Electric/Gasoline;Automatic;Used;43480;320;2017;Volvo V90
132290;Audi;Q7;Diesel;Automatic;Used;43900;218;2017;Audi Q7
87700;Audi;Q7;Electric/Diesel;Automatic;Used;47900;258;2017;Audi Q7
32900;Audi;SQ7;Diesel;Automatic;Used;56700;435;2017;Audi SQ7
41300;Audi;A8;Gasoline;Automatic;Used;59450;435;2017;Audi A8
9500;Lada;Kalina;Gasoline;Manual;Used;7999;98;2017;Lada Kalina
41000;Nissan;Micra;Gasoline;Manual;Used;10490;90;2017;Nissan Micra
85000;Volkswagen;Polo;Gasoline;Manual;Used;10790;90;2017;Volkswagen Polo
166000;Volkswagen;Golf;Diesel;Automatic;Used;12490;150;2017;Volkswagen Golf
44000;Volkswagen;Polo;Gasoline;Automatic;Used;13990;90;2017;Volkswagen Polo
51000;Opel;Insignia;Diesel;Manual;Used;14518;136;2017;Opel Insignia
119500;Skoda;Octavia;Diesel;Automatic;Used;14700;150;2017;Skoda Octavia
63773;Volkswagen;Caddy;Diesel;Manual;Used;15570;102;2017;Volkswagen Caddy
88000;BMW;316;Diesel;Automatic;Used;15589;116;2017;BMW 316
8590;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;15900;125;2017;Volkswagen Golf Sportsvan
109500;BMW;218;Diesel;Automatic;Used;17731;150;2017;BMW 218
52000;Suzuki;SX4 S-Cross;Diesel;Automatic;Used;17990;120;2017;Suzuki SX4 S-Cross
64000;Volkswagen;Touran;Diesel;Manual;Used;18980;150;2017;Volkswagen Touran
38000;Nissan;X-Trail;Gasoline;Manual;Used;18990;163;2017;Nissan X-Trail
52050;Audi;A3;Diesel;Manual;Used;27985;150;2018;Audi A3
35990;Audi;A4;Gasoline;Automatic;Used;28440;190;2018;Audi A4
1500;Audi;Q3;Diesel;Automatic;Used;28440;184;2018;Audi Q3
1500;Audi;Q3;Diesel;Automatic;Used;28440;184;2018;Audi Q3
1500;Audi;Q3;Diesel;Automatic;Used;28440;184;2018;Audi Q3
66655;Mercedes-Benz;CLA 250;Gasoline;Automatic;Used;28555;211;2018;Mercedes-Benz CLA 250
24000;Audi;Q2;Gasoline;Automatic;Used;28740;190;2018;Audi Q2
91600;Skoda;Superb;Diesel;Automatic;Used;28760;190;2018;Skoda Superb
46000;Mercedes-Benz;C 250;Gasoline;Automatic;Used;28777;211;2018;Mercedes-Benz C 250
70109;Mercedes-Benz;E 220;Diesel;Automatic;Used;28790;194;2018;Mercedes-Benz E 220
5000;Toyota;Prius;Electric/Gasoline;Automatic;Used;29700;98;2018;Toyota Prius
55520;Mercedes-Benz;E 200;Gasoline;Automatic;Used;29777;184;2018;Mercedes-Benz E 200
95301;Audi;A4;LPG;Automatic;Used;29880;170;2018;Audi A4
32999;Mercedes-Benz;E 200;Diesel;Automatic;Used;29888;150;2018;Mercedes-Benz E 200
38229;Volkswagen;Tiguan;Gasoline;Automatic;Used;29940;179;2018;Volkswagen Tiguan
26000;BMW;X2;Gasoline;Automatic;Used;29950;192;2018;BMW X2
89190;Audi;A5;Gasoline;Automatic;Used;29986;252;2018;Audi A5
46100;Audi;Q2;Gasoline;Automatic;Used;30880;190;2018;Audi Q2
63000;Skoda;Superb;Gasoline;Automatic;Used;30960;280;2018;Skoda Superb
59990;Audi;A5;Gasoline;Automatic;Used;31401;252;2018;Audi A5
15714;Ford;Kuga;Diesel;Manual;Used;23950;150;2019;Ford Kuga
87000;Skoda;Octavia;Diesel;Automatic;Used;23960;184;2019;Skoda Octavia
732;Volkswagen;T-Cross;Gasoline;Automatic;Used;23980;116;2019;Volkswagen T-Cross
6010;Ford;Puma;Electric/Gasoline;Manual;Employee's car;23980;155;2019;Ford Puma
9207;Volkswagen;Golf Sportsvan;Gasoline;Automatic;Used;24240;150;2019;Volkswagen Golf Sportsvan
35000;SEAT;Tarraco;Diesel;Manual;Demonstration;24450;150;2019;SEAT Tarraco
49987;BMW;X1;Gasoline;Automatic;Used;24480;140;2019;BMW X1
6550;Ford;Puma;Electric/Gasoline;Manual;Employee's car;24480;155;2019;Ford Puma
9535;Volkswagen;Golf;Gasoline;Automatic;Used;24740;150;2019;Volkswagen Golf
13300;Volkswagen;Touran;Gasoline;Automatic;Used;24875;150;2019;Volkswagen Touran
4500;Opel;Grandland X;Gasoline;Manual;Used;24900;131;2019;Opel Grandland X
12830;Ford;Kuga;Gasoline;Manual;Used;24980;150;2019;Ford Kuga
48000;Ford;S-Max;Diesel;Manual;Used;24990;150;2019;Ford S-Max
9600;BMW;318;Diesel;Automatic;Used;25350;150;2019;BMW 318
460;Ford;Focus;Diesel;Automatic;Employee's car;25480;120;2019;Ford Focus
14713;Mercedes-Benz;A 180;Gasoline;Manual;Used;25650;136;2019;Mercedes-Benz A 180
17500;Ford;Focus;Gasoline;Automatic;Used;25780;182;2019;Ford Focus
21886;Audi;A4;Diesel;Automatic;Used;25880;150;2019;Audi A4
4300;SEAT;Leon;Gasoline;Automatic;Demonstration;25990;150;2019;SEAT Leon
47350;Volkswagen;Arteon;Diesel;Automatic;Used;26240;150;2019;Volkswagen Arteon
33150;Volkswagen;Touareg;Diesel;Automatic;Used;46880;231;2020;Volkswagen Touareg
10105;Ford;Galaxy;Diesel;Automatic;Demonstration;46990;241;2020;Ford Galaxy
30506;Audi;A5;Diesel;Automatic;Used;46994;286;2020;Audi A5
11000;Alfa;Romeo Stelvio;Diesel;Automatic;Demonstration;47950;209;2020;Alfa Romeo Stelvio
22500;Audi;Q5;Diesel;Automatic;Demonstration;47950;190;2020;Audi Q5
7050;Audi;A5;Diesel;Automatic;Used;48350;190;2020;Audi A5
7550;Audi;TTS;Gasoline;Automatic;Used;48870;306;2020;Audi TTS
28850;Audi;A6 allroad;Diesel;Automatic;Used;49880;286;2020;Audi A6 allroad
22490;Audi;A6 allroad;Diesel;Automatic;Used;49900;286;2020;Audi A6 allroad
15699;Jeep;Wrangler;Gasoline;Automatic;Used;49950;271;2020;Jeep Wrangler
11000;Skoda;Kodiaq;Diesel;Automatic;Demonstration;49980;200;2020;Skoda Kodiaq
10115;Volvo;V60;Gasoline;Automatic;Demonstration;49990;326;2020;Volvo V60
8370;Audi;Q3;Diesel;Automatic;Used;49995;190;2020;Audi Q3
10;Jeep;Grand Cherokee;Diesel;Automatic;Pre-registered;52985;250;2020;Jeep Grand Cherokee
10351;Volvo;XC90;Diesel;Automatic;Demonstration;53990;235;2020;Volvo XC90
7500;Audi;RS3;Gasoline;Automatic;Used;54900;400;2020;Audi RS3
5350;Land;Rover Discovery;Diesel;Automatic;Used;55900;306;2020;Land Rover Discovery
9305;Volvo;S60;Gasoline;Automatic;Demonstration;55990;310;2020;Volvo S60
3000;Audi;RS3;Gasoline;Automatic;Demonstration;56390;400;2020;Audi RS3
11350;Audi;RS3;Gasoline;Automatic;Used;58980;400;2020;Audi RS3
2000;Mazda;3;Gasoline;Automatic;Demonstration;24490;150;2021;Mazda 3
500;Toyota;Prius+;Electric/Gasoline;Automatic;Used;25990;136;2021;Toyota Prius+
2000;Mazda;3;Gasoline;Automatic;Demonstration;26490;150;2021;Mazda 3
2000;Mazda;3;Gasoline;Automatic;Demonstration;26490;150;2021;Mazda 3
1000;Mazda;MX-5;Gasoline;Manual;Demonstration;26490;132;2021;Mazda MX-5
1000;Mazda;CX-30;Gasoline;Manual;Demonstration;27690;179;2021;Mazda CX-30
1000;Mazda;CX-30;Gasoline;Automatic;Demonstration;29390;186;2021;Mazda CX-30
1000;Mazda;6;Gasoline;Manual;Demonstration;29990;165;2021;Mazda 6
250;Subaru;Forester;Electric/Gasoline;Automatic;Demonstration;35990;150;2021;Subaru Forester
50;Toyota;Aygo;Gasoline;Manual;Used;9190;72;2021;Toyota Aygo
300;Renault;Twingo;Gasoline;Manual;Demonstration;9990;65;2021;Renault Twingo
1000;Mitsubishi;Space Star;Gasoline;Manual;Demonstration;9990;71;2021;Mitsubishi Space Star
10;Renault;Twingo;Gasoline;Manual;Pre-registered;9990;65;2021;Renault Twingo
10;Renault;Twingo;Gasoline;Manual;Pre-registered;9990;65;2021;Renault Twingo
10;Renault;Twingo;Gasoline;Manual;Pre-registered;10260;65;2021;Renault Twingo
5;Toyota;Aygo;Gasoline;Manual;Pre-registered;10290;72;2021;Toyota Aygo
380;Kia;Picanto;Gasoline;Manual;Used;10380;67;2021;Kia Picanto
10;Renault;Twingo;Gasoline;Manual;Pre-registered;10390;65;2021;Renault Twingo
370;Kia;Picanto;Gasoline;Manual;Used;10390;67;2021;Kia Picanto
100;Fiat;Panda;Gasoline;Manual;Pre-registered;10600;69;2021;Fiat Panda
121000;BMW;116;Gasoline;Manual;Used;7000;136;2011;BMW 116
98490;Volkswagen;Jetta;Gasoline;Manual;Used;7100;105;2011;Volkswagen Jetta
127500;Audi;A1;Gasoline;Manual;Used;7190;86;2011;Audi A1
107852;Toyota;Auris;Electric/Gasoline;Automatic;Used;7199;99;2011;Toyota Auris
480000;Mercedes-Benz;Vito;Diesel;Automatic;Used;7200;163;2011;Mercedes-Benz Vito
140000;BMW;316;Diesel;Manual;Used;7290;116;2011;BMW 316
78500;Toyota;Auris;Electric/Gasoline;Automatic;Used;7300;99;2011;Toyota Auris
102270;Ford;C-Max;Gasoline;Manual;Used;7490;150;2011;Ford C-Max
135000;Skoda;Octavia;Diesel;Manual;Used;7498;105;2011;Skoda Octavia
106300;Nissan;Qashqai;Diesel;Manual;Used;7500;110;2011;Nissan Qashqai
150000;Volkswagen;Golf;Gasoline;Automatic;Used;7500;122;2011;Volkswagen Golf
195000;Toyota;Avensis;Diesel;Manual;Used;7590;126;2011;Toyota Avensis
106000;Volkswagen;Passat Variant;Diesel;Manual;Used;7590;105;2011;Volkswagen Passat Variant
110940;Audi;A1;Gasoline;Manual;Used;7650;86;2011;Audi A1
161893;BMW;318;Gasoline;Manual;Used;7690;143;2011;BMW 318
72350;Citroen;C5;Gasoline;Manual;Used;7699;156;2011;Citroen C5
144500;Suzuki;Grand Vitara;Diesel;Manual;Used;7700;129;2011;Suzuki Grand Vitara
97673;Opel;Zafira;Gasoline;Manual;Used;7749;140;2011;Opel Zafira
95410;Dacia;Duster;Gasoline;Manual;Used;7790;105;2011;Dacia Duster
154000;Volkswagen;Passat;Gasoline;Automatic;Used;7800;211;2011;Volkswagen Passat
60000;Fiat;500L;Gasoline;Manual;Used;7400;86;2012;Fiat 500L
64566;SEAT;Ibiza;Gasoline;Manual;Used;7400;86;2012;SEAT Ibiza
45612;Opel;Astra;Gasoline;Manual;Used;7440;101;2012;Opel Astra
94000;SEAT;Altea;Gasoline;Manual;Used;7490;125;2012;SEAT Altea
67297;Hyundai;i30;Gasoline;Manual;Used;7490;109;2012;Hyundai i30
86000;Opel;Astra;Gasoline;Manual;Used;7490;120;2012;Opel Astra
106500;Mitsubishi;ASX;Diesel;Manual;Used;7490;150;2012;Mitsubishi ASX
161575;Honda;Jazz;Gasoline;Automatic;Used;7490;88;2012;Honda Jazz
72223;Dacia;Lodgy;Diesel;Manual;Used;7498;107;2012;Dacia Lodgy
140101;Hyundai;i40;Gasoline;Manual;Used;7499;135;2012;Hyundai i40
223000;Volkswagen;Passat;Diesel;Manual;Used;7550;140;2012;Volkswagen Passat
49987;Opel;Astra;Gasoline;Manual;Used;7690;101;2012;Opel Astra
52459;Peugeot;308;Gasoline;Automatic;Used;7699;156;2012;Peugeot 308
80000;Skoda;Fabia;Gasoline;Manual;Used;7799;105;2012;Skoda Fabia
129378;Opel;Zafira;Gasoline;Manual;Used;7799;140;2012;Opel Zafira
125000;Ford;C-Max;Diesel;Automatic;Used;7799;116;2012;Ford C-Max
104000;SEAT;Ibiza;Gasoline;Manual;Used;7800;105;2012;SEAT Ibiza
106373;Ford;C-Max;Diesel;Manual;Used;7850;95;2012;Ford C-Max
76000;Opel;Astra;Gasoline;Manual;Used;7880;101;2012;Opel Astra
28000;Ford;B-Max;Gasoline;Manual;Used;7890;90;2012;Ford B-Max
69000;MINI;One;Gasoline;Manual;Used;7990;98;2013;MINI One
79840;Ford;Fiesta;Gasoline;Manual;Used;7990;101;2013;Ford Fiesta
85137;Ford;Focus;Gasoline;Manual;Used;7990;125;2013;Ford Focus
216000;Mercedes-Benz;C 220;Diesel;Manual;Used;7999;170;2013;Mercedes-Benz C 220
116555;MINI;Cooper Clubman;Gasoline;Manual;Used;7999;98;2013;MINI Cooper Clubman
157000;Ford;Transit;Diesel;Manual;Used;7999;101;2013;Ford Transit
197564;Nissan;Qashqai;Diesel;Manual;Used;8200;131;2013;Nissan Qashqai
54000;Peugeot;Partner;Diesel;Automatic;Used;8200;90;2013;Peugeot Partner
49850;Opel;Astra;Gasoline;Manual;Used;8270;101;2013;Opel Astra
62100;SEAT;Ibiza;Gasoline;Manual;Used;8285;105;2013;SEAT Ibiza
135000;Mitsubishi;ASX;Diesel;Manual;Used;8300;150;2013;Mitsubishi ASX
77000;Suzuki;SX4;Gasoline;Automatic;Used;8450;120;2013;Suzuki SX4
62800;Kia;ProCeed / pro_cee'd;Gasoline;Manual;Used;8450;135;2013;Kia ProCeed / pro_cee'd
100000;Ford;Focus;Gasoline;Manual;Used;8490;125;2013;Ford Focus
59600;Opel;Astra;Gasoline;Manual;Used;8490;120;2013;Opel Astra
144587;Opel;Insignia;Diesel;Automatic;Used;8490;160;2013;Opel Insignia
76363;SEAT;Ibiza;Gasoline;Manual;Used;8490;105;2013;SEAT Ibiza
60000;Volkswagen;Caddy;Gasoline;Manual;Used;8498;86;2013;Volkswagen Caddy
79900;Renault;Grand Scenic;Gasoline;Manual;Used;8499;131;2013;Renault Grand Scenic
70000;Volkswagen;Golf;Gasoline;Manual;Used;8499;86;2013;Volkswagen Golf
196000;Opel;Zafira Tourer;Diesel;Manual;Used;8000;136;2014;Opel Zafira Tourer
31274;Honda;Jazz;Gasoline;Manual;Used;8200;90;2014;Honda Jazz
33440;Ford;Focus;Gasoline;Manual;Used;8290;101;2014;Ford Focus
100001;Hyundai;i30;Diesel;Manual;Used;8299;110;2014;Hyundai i30
122164;MINI;Cooper D Clubman;Diesel;Manual;Used;8300;111;2014;MINI Cooper D Clubman
87000;Opel;Astra;Gasoline;Manual;Used;8400;140;2014;Opel Astra
158000;Mazda;3;Diesel;Automatic;Used;8400;150;2014;Mazda 3
95338;Skoda;Octavia;Gasoline;Manual;Used;8490;105;2014;Skoda Octavia
154881;Ford;S-Max;Diesel;Automatic;Used;8499;140;2014;Ford S-Max
82640;Peugeot;2008;Gasoline;Manual;Used;8500;82;2014;Peugeot 2008
200000;Volkswagen;Passat Variant;Diesel;Automatic;Used;8600;177;2014;Volkswagen Passat Variant
103450;Kia;Ceed SW / cee'd SW;Gasoline;Manual;Used;8650;99;2014;Kia Ceed SW / cee'd SW
176609;Volkswagen;Golf;Diesel;Manual;Used;8690;150;2014;Volkswagen Golf
33000;Ford;C-Max;Gasoline;Manual;Used;8690;125;2014;Ford C-Max
29860;Mazda;2;Gasoline;Manual;Used;8690;75;2014;Mazda 2
77929;Skoda;Yeti;Diesel;Manual;Used;8700;105;2014;Skoda Yeti
71600;Hyundai;i30;Gasoline;Manual;Used;8740;99;2014;Hyundai i30
76400;SEAT;Ibiza;Gasoline;Automatic;Used;8790;105;2014;SEAT Ibiza
33000;Peugeot;208;Gasoline;Semi-automatic;Used;8880;82;2014;Peugeot 208
7714;Volkswagen;Polo;Gasoline;Manual;Used;8890;60;2014;Volkswagen Polo
104481;Honda;Jazz;Gasoline;Manual;Used;8490;99;2015;Honda Jazz
134690;SsangYong;Korando;Diesel;Manual;Used;8499;150;2015;SsangYong Korando
95000;Volkswagen;Polo;Diesel;Manual;Used;8499;90;2015;Volkswagen Polo
104079;Ford;Focus;Diesel;Manual;Used;8499;120;2015;Ford Focus
168999;Opel;Insignia;Diesel;Automatic;Used;8500;170;2015;Opel Insignia
58000;Ford;Fiesta;Gasoline;Manual;Used;8600;101;2015;Ford Fiesta
215410;Fiat;Scudo;Diesel;Manual;Used;8600;128;2015;Fiat Scudo
88000;Kia;Ceed SW / cee'd SW;Diesel;Manual;Used;8600;128;2015;Kia Ceed SW / cee'd SW
47500;Renault;Kangoo;Diesel;Manual;Used;8650;90;2015;Renault Kangoo
103500;Ford;Focus;Diesel;Manual;Used;8690;120;2015;Ford Focus
36445;SEAT;Ibiza;Gasoline;Manual;Used;8770;86;2015;SEAT Ibiza
85930;Opel;Meriva;Diesel;Manual;Used;8790;136;2015;Opel Meriva
183042;Fiat;Scudo;Diesel;Manual;Used;8799;128;2015;Fiat Scudo
80000;Skoda;Rapid/Spaceback;Gasoline;Manual;Used;8799;110;2015;Skoda Rapid/Spaceback
32891;Opel;Corsa;Gasoline;Manual;Used;8890;101;2015;Opel Corsa
225000;Mazda;CX-5;Diesel;Automatic;Used;8900;175;2015;Mazda CX-5
83000;Volkswagen;Polo;Gasoline;Manual;Used;8900;75;2015;Volkswagen Polo
41623;Opel;Corsa;Gasoline;Manual;Used;8900;90;2015;Opel Corsa
99411;SEAT;Ibiza;Diesel;Manual;Used;7990;75;2016;SEAT Ibiza
58821;Dacia;Sandero;Gasoline;Manual;Used;7990;90;2016;Dacia Sandero
133522;Opel;Astra;Diesel;Manual;Used;7990;110;2016;Opel Astra
94719;Renault;Megane;Gasoline;Manual;Used;7990;116;2016;Renault Megane
39000;Dacia;Logan;Gasoline;Manual;Used;7990;90;2016;Dacia Logan
52000;SEAT;Ibiza;Gasoline;Manual;Used;8050;75;2016;SEAT Ibiza
34500;Volkswagen;up!;Gasoline;Manual;Used;8190;75;2016;Volkswagen up!
33000;Skoda;Fabia;Gasoline;Manual;Used;8199;60;2016;Skoda Fabia
26500;Opel;Corsa;Gasoline;Manual;Used;8199;101;2016;Opel Corsa
164580;Volkswagen;Golf;Diesel;Manual;Used;8200;110;2016;Volkswagen Golf
59300;Volkswagen;Polo;Gasoline;Manual;Used;8290;75;2016;Volkswagen Polo
41100;Toyota;Aygo;Gasoline;Manual;Used;8290;69;2016;Toyota Aygo
48681;Skoda;Fabia;Gasoline;Manual;Used;8290;60;2016;Skoda Fabia
42000;Renault;Clio;Gasoline;Manual;Used;8290;73;2016;Renault Clio
119800;Peugeot;308;Gasoline;Manual;Used;8390;110;2016;Peugeot 308
24236;Skoda;Fabia;Gasoline;Manual;Used;8390;75;2016;Skoda Fabia
28882;Skoda;Fabia;Gasoline;Manual;Used;8440;75;2016;Skoda Fabia
47246;Renault;Clio;Diesel;Manual;Used;8470;75;2016;Renault Clio
83172;Renault;Clio;Diesel;Manual;Used;8470;90;2016;Renault Clio
25400;Skoda;Fabia;Gasoline;Manual;Used;8490;60;2016;Skoda Fabia
71560;Dacia;Sandero;Gasoline;Manual;Used;7500;90;2017;Dacia Sandero
68073;Volkswagen;Polo;Gasoline;Manual;Used;7500;75;2017;Volkswagen Polo
35000;Skoda;Fabia;Gasoline;Manual;Used;7590;60;2017;Skoda Fabia
66000;Volkswagen;up!;Gasoline;Manual;Used;7689;60;2017;Volkswagen up!
38000;Nissan;Micra;Gasoline;Manual;Used;7699;80;2017;Nissan Micra
45137;Fiat;500;Gasoline;Manual;Used;7740;69;2017;Fiat 500
39985;Ford;Fiesta;Gasoline;Manual;Used;7770;60;2017;Ford Fiesta
47930;Fiat;500;Gasoline;Manual;Used;7840;69;2017;Fiat 500
99703;Dacia;Sandero;Diesel;Automatic;Used;7840;90;2017;Dacia Sandero
71300;Dacia;Lodgy;Gasoline;Manual;Used;7850;102;2017;Dacia Lodgy
58424;Hyundai;i10;Gasoline;Manual;Used;7880;67;2017;Hyundai i10
95736;Dacia;Dokker;Gasoline;Manual;Used;7880;116;2017;Dacia Dokker
69990;Ford;Fiesta;Diesel;Manual;Used;7888;95;2017;Ford Fiesta
11150;Citroen;C1;Gasoline;Manual;Used;7890;69;2017;Citroen C1
27420;Fiat;500;Gasoline;Manual;Used;7940;69;2017;Fiat 500
37120;Fiat;500;Gasoline;Manual;Used;7940;69;2017;Fiat 500
26811;Fiat;500;Gasoline;Manual;Used;7940;69;2017;Fiat 500
29986;Fiat;500;Gasoline;Manual;Used;7940;69;2017;Fiat 500
54881;Ford;Fiesta;Gasoline;Manual;Used;7940;71;2017;Ford Fiesta
54980;Volkswagen;up!;Gasoline;Manual;Used;6990;60;2018;Volkswagen up!
122250;Skoda;Fabia;Diesel;Manual;Used;7990;90;2018;Skoda Fabia
63000;Fiat;Tipo;Diesel;Manual;Used;8990;95;2018;Fiat Tipo
107997;Skoda;Fabia;Gasoline;Manual;Used;9480;60;2018;Skoda Fabia
49741;Ford;Fiesta;Gasoline;Manual;Used;9490;71;2018;Ford Fiesta
33988;Ford;Fiesta;Gasoline;Manual;Used;9580;71;2018;Ford Fiesta
22900;smart;forFour;Electric;Automatic;Used;9840;56;2018;smart forFour
10000;Fiat;500;Gasoline;Manual;Used;10000;69;2018;Fiat 500
50447;Volkswagen;Polo;Gasoline;Manual;Used;12680;75;2018;Volkswagen Polo
13000;Renault;Clio;Gasoline;Manual;Demonstration;12900;90;2018;Renault Clio
38281;Ford;Focus;Gasoline;Manual;Used;13990;125;2018;Ford Focus
12300;Renault;Captur;Gasoline;Manual;Used;14900;118;2018;Renault Captur
23300;BMW;116;Gasoline;Manual;Used;15280;109;2018;BMW 116
152500;Skoda;Octavia;Diesel;Manual;Used;16990;184;2018;Skoda Octavia
25500;Ford;Focus;Gasoline;Manual;Used;17490;150;2018;Ford Focus
15990;Honda;HR-V;Gasoline;Manual;Used;17490;131;2018;Honda HR-V
27742;SsangYong;Korando;Gasoline;Automatic;Used;17680;150;2018;SsangYong Korando
28000;Ford;Kuga;Gasoline;Manual;Used;17890;120;2018;Ford Kuga
10053;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;18460;131;2018;Volkswagen Golf Sportsvan
39400;Volkswagen;Golf Sportsvan;Gasoline;Manual;Used;18930;131;2018;Volkswagen Golf Sportsvan
16400;Mercedes-Benz;E 220;Diesel;Automatic;Used;34890;194;2019;Mercedes-Benz E 220
12282;Volvo;V90;Gasoline;Automatic;Used;35400;250;2019;Volvo V90
24240;Volkswagen;Arteon;Gasoline;Automatic;Demonstration;35450;272;2019;Volkswagen Arteon
19700;Volkswagen;Golf GTI;Gasoline;Automatic;Used;36990;290;2019;Volkswagen Golf GTI
8900;Mercedes-Benz;CLA 250;Gasoline;Automatic;Employee's car;37480;224;2019;Mercedes-Benz CLA 250
20746;Audi;A4 allroad;Gasoline;Automatic;Used;37750;245;2019;Audi A4 allroad
32957;DS;Automobiles DS 7 Crossback;Diesel;Automatic;Used;38990;179;2019;DS Automobiles DS 7 Crossback
21495;Mercedes-Benz;GLC 220;Diesel;Automatic;Used;39677;194;2019;Mercedes-Benz GLC 220
20667;Audi;Q5;Diesel;Automatic;Used;39930;190;2019;Audi Q5
38417;Mercedes-Benz;GLC 220;Diesel;Automatic;Used;39977;170;2019;Mercedes-Benz GLC 220
22593;Mercedes-Benz;GLC 220;Diesel;Automatic;Used;39977;194;2019;Mercedes-Benz GLC 220
63368;Audi;Q5;Diesel;Automatic;Used;39980;190;2019;Audi Q5
35002;BMW;330;Diesel;Automatic;Used;39990;265;2019;BMW 330
3930;BMW;X3;Gasoline;Automatic;Used;39990;252;2019;BMW X3
23490;Ford;Edge;Diesel;Automatic;Employee's car;43590;238;2019;Ford Edge
20498;BMW;X3;Diesel;Automatic;Used;44850;265;2019;BMW X3
65000;Lexus;RX 450h;Electric/Gasoline;Automatic;Used;44990;313;2019;Lexus RX 450h
40925;Audi;A6;Diesel;Automatic;Used;45840;286;2019;Audi A6
26790;Audi;A7;Diesel;Automatic;Used;53870;286;2020;Audi A7
13000;Audi;S4;Diesel;Automatic;Used;54550;347;2020;Audi S4
24120;Volkswagen;Touareg;Diesel;Automatic;Used;54870;231;2020;Volkswagen Touareg
12400;Ford;Tourneo Custom;Diesel;Automatic;Employee's car;54990;185;2020;Ford Tourneo Custom
12400;Ford;Tourneo Custom;Diesel;Automatic;Employee's car;54990;185;2020;Ford Tourneo Custom
17000;Audi;Q5;Electric/Gasoline;Automatic;Used;55880;252;2020;Audi Q5
20000;Volkswagen;Touareg;Diesel;Automatic;Used;55940;286;2020;Volkswagen Touareg
13860;Audi;S4;Diesel;Automatic;Employee's car;55940;347;2020;Audi S4
15480;Audi;S4;Diesel;Automatic;Employee's car;55980;347;2020;Audi S4
9730;Audi;S4;Diesel;Automatic;Employee's car;56680;347;2020;Audi S4
15780;Volkswagen;Touareg;Diesel;Automatic;Employee's car;58980;286;2020;Volkswagen Touareg
8000;Audi;RS3;Gasoline;Automatic;Demonstration;59450;400;2020;Audi RS3
10000;Audi;Q5;Diesel;Automatic;Used;59980;286;2020;Audi Q5
93;Volkswagen;Passat Variant;Gasoline;Automatic;Used;60000;272;2020;Volkswagen Passat Variant
